Date,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST
29/07/2002,2225.435,2225.435,2225.435,2416.464
30/07/2002,2225.435,2225.435,2225.435,2425.458
31/07/2002,2225.435,2225.435,2225.435,2450.094
01/08/2002,2225.435,2225.435,2225.435,2326.832
02/08/2002,2225.435,2225.435,2225.435,2365.748
05/08/2002,2225.435,2225.435,2225.435,2317.341
06/08/2002,2225.435,2225.435,2225.435,2347.792
07/08/2002,2225.435,2225.435,2225.435,2321.78
08/08/2002,2225.435,2225.435,2225.435,2397.177
09/08/2002,2225.435,2225.435,2225.435,2433.925
12/08/2002,2225.435,2225.435,2225.435,2387.724
13/08/2002,2225.435,2225.435,2225.435,2416.532
14/08/2002,2225.435,2225.435,2225.435,2389.725
15/08/2002,2225.435,2225.435,2225.435,2461.363
16/08/2002,2225.435,2225.435,2225.435,2470.592
19/08/2002,2225.435,2225.435,2225.435,2508.48
20/08/2002,2225.435,2225.435,2225.435,2470.907
21/08/2002,2225.435,2225.435,2225.435,2480.975
22/08/2002,2225.435,2225.435,2225.435,2509.021
23/08/2002,2480.259,2480.259,2480.259,2480.259
26/08/2002,2480.259,2480.259,2480.259,2484.825
27/08/2002,2480.259,2480.259,2480.259,2527.777
28/08/2002,2480.259,2480.259,2480.259,2439.99
29/08/2002,2480.259,2480.259,2480.259,2420.662
30/08/2002,2480.259,2480.259,2480.259,2424.539
02/09/2002,2480.259,2480.259,2480.259,2405.915
03/09/2002,2480.259,2480.259,2480.259,2340.627
04/09/2002,2480.259,2480.259,2480.259,2339.668
05/09/2002,2480.259,2480.259,2480.259,2333.285
06/09/2002,2480.259,2480.259,2480.259,2378.728
09/09/2002,2480.259,2480.259,2480.259,2349.983
10/09/2002,2480.259,2480.259,2480.259,2405.164
11/09/2002,2480.259,2480.259,2480.259,2417.08
12/09/2002,2480.259,2480.259,2480.259,2357.023
13/09/2002,2480.259,2480.259,2480.259,2322.704
16/09/2002,2480.259,2480.259,2480.259,2318.807
17/09/2002,2480.259,2480.259,2480.259,2291.837
18/09/2002,2480.259,2480.259,2480.259,2224.176
19/09/2002,2480.259,2480.259,2480.259,2200.868
20/09/2002,2480.259,2480.259,2480.259,2228.169
23/09/2002,2167.182,2167.182,2167.182,2167.182
24/09/2002,2167.182,2167.182,2167.182,2121.9
25/09/2002,2167.182,2167.182,2167.182,2142.802
26/09/2002,2167.182,2167.182,2167.182,2226.982
27/09/2002,2167.182,2167.182,2167.182,2251.512
30/09/2002,2167.182,2167.182,2167.182,2173.571
01/10/2002,2167.182,2167.182,2167.182,2210.757
02/10/2002,2167.182,2167.182,2167.182,2265.133
03/10/2002,2167.182,2167.182,2167.182,2256.597
04/10/2002,2167.182,2167.182,2167.182,2214.944
07/10/2002,2167.182,2167.182,2167.182,2193.887
08/10/2002,2167.182,2167.182,2167.182,2150.406
09/10/2002,2167.182,2167.182,2167.182,2160.514
10/10/2002,2167.182,2167.182,2167.182,2184.655
11/10/2002,2167.182,2167.182,2167.182,2283.473
14/10/2002,2167.182,2167.182,2167.182,2267.948
15/10/2002,2167.182,2167.182,2167.182,2377.429
16/10/2002,2167.182,2167.182,2167.182,2334.39
17/10/2002,2167.182,2167.182,2167.182,2394.129
18/10/2002,2167.182,2167.182,2167.182,2368.471
21/10/2002,2167.182,2167.182,2167.182,2366.117
22/10/2002,2167.182,2167.182,2167.182,2358.333
23/10/2002,2298.291,2298.291,2298.291,2298.291
24/10/2002,2298.291,2298.291,2298.291,2350.379
25/10/2002,2298.291,2298.291,2298.291,2333.522
28/10/2002,2298.291,2298.291,2298.291,2355.316
29/10/2002,2298.291,2298.291,2298.291,2274.276
30/10/2002,2298.291,2298.291,2298.291,2310.947
31/10/2002,2298.291,2298.291,2298.291,2343.898
01/11/2002,2298.291,2298.291,2298.291,2318.108
04/11/2002,2298.291,2298.291,2298.291,2383.982
05/11/2002,2298.291,2298.291,2298.291,2396.959
06/11/2002,2298.291,2298.291,2298.291,2369.124
07/11/2002,2298.291,2298.291,2298.291,2386.271
08/11/2002,2298.291,2298.291,2298.291,2374.54
11/11/2002,2298.291,2298.291,2298.291,2361.927
12/11/2002,2298.291,2298.291,2298.291,2401.505
13/11/2002,2298.291,2298.291,2298.291,2371
14/11/2002,2298.291,2298.291,2298.291,2373.557
15/11/2002,2298.291,2298.291,2298.291,2394.67
18/11/2002,2298.291,2298.291,2298.291,2413.671
19/11/2002,2298.291,2298.291,2298.291,2414.651
20/11/2002,2298.291,2298.291,2298.291,2394.598
21/11/2002,2298.291,2298.291,2298.291,2454.75
22/11/2002,2298.291,2298.291,2298.291,2450.925
25/11/2002,2298.291,2298.291,2298.291,2397.703
26/11/2002,2298.291,2298.291,2298.291,2361.836
27/11/2002,2298.291,2298.291,2298.291,2379.545
28/11/2002,2298.291,2298.291,2298.291,2419.688
29/11/2002,2298.291,2298.291,2298.291,2414.444
02/12/2002,2298.291,2298.291,2298.291,2404.894
03/12/2002,2298.291,2298.291,2298.291,2377.572
04/12/2002,2298.291,2298.291,2298.291,2368.106
05/12/2002,2298.291,2298.291,2298.291,2357.838
06/12/2002,2298.291,2298.291,2298.291,2353.237
09/12/2002,2298.291,2298.291,2298.291,2309.857
10/12/2002,2298.291,2298.291,2298.291,2298.453
11/12/2002,2298.291,2298.291,2298.291,2333.192
12/12/2002,2298.291,2298.291,2298.291,2311.755
13/12/2002,2298.291,2298.291,2298.291,2296.681
16/12/2002,2298.291,2298.291,2298.291,2355.877
17/12/2002,2298.291,2298.291,2298.291,2325.285
18/12/2002,2298.291,2298.291,2298.291,2287.592
19/12/2002,2298.291,2298.291,2298.291,2291.183
20/12/2002,2298.291,2298.291,2298.291,2321.332
23/12/2002,2332.4,2332.4,2332.4,2332.4
24/12/2002,2332.4,2332.4,2332.4,2341.297
25/12/2002,2332.4,2332.4,2332.4,2341.297
26/12/2002,2332.4,2332.4,2332.4,2340.857
27/12/2002,2332.4,2332.4,2332.4,2284.19
30/12/2002,2332.4,2332.4,2332.4,2329.477
31/12/2002,2332.4,2332.4,2332.4,2362.337
01/01/2003,2332.4,2332.4,2332.4,2362.337
02/01/2003,2332.4,2332.4,2332.4,2382.728
03/01/2003,2332.4,2332.4,2332.4,2389.781
06/01/2003,2332.4,2332.4,2332.4,2401.104
07/01/2003,2332.4,2332.4,2332.4,2370.219
08/01/2003,2332.4,2332.4,2332.4,2340.358
09/01/2003,2332.4,2332.4,2332.4,2357.349
10/01/2003,2332.4,2332.4,2332.4,2384.198
13/01/2003,2332.4,2332.4,2332.4,2365.674
14/01/2003,2332.4,2332.4,2332.4,2369.562
15/01/2003,2332.4,2332.4,2332.4,2329.015
16/01/2003,2332.4,2332.4,2332.4,2328.555
17/01/2003,2332.4,2332.4,2332.4,2308.468
20/01/2003,2332.4,2332.4,2332.4,2270.073
21/01/2003,2332.4,2332.4,2332.4,2246.463
22/01/2003,2332.4,2332.4,2332.4,2217.956
23/01/2003,2198.836,2198.836,2198.836,2198.836
24/01/2003,2198.836,2198.836,2198.836,2198.858
27/01/2003,2198.836,2198.836,2198.836,2125.988
28/01/2003,2198.836,2198.836,2198.836,2140.29
29/01/2003,2198.836,2198.836,2198.836,2148.207
30/01/2003,2198.836,2198.836,2198.836,2204.043
31/01/2003,2198.836,2198.836,2198.836,2195.733
03/02/2003,2198.836,2198.836,2198.836,2259.911
04/02/2003,2198.836,2198.836,2198.836,2211.114
05/02/2003,2198.836,2198.836,2198.836,2261.609
06/02/2003,2198.836,2198.836,2198.836,2204.437
07/02/2003,2198.836,2198.836,2198.836,2194.1
10/02/2003,2198.836,2198.836,2198.836,2179.772
11/02/2003,2198.836,2198.836,2198.836,2217.35
12/02/2003,2198.836,2198.836,2198.836,2184.278
13/02/2003,2198.836,2198.836,2198.836,2187.052
14/02/2003,2198.836,2198.836,2198.836,2176.216
17/02/2003,2198.836,2198.836,2198.836,2206.37
18/02/2003,2198.836,2198.836,2198.836,2217.099
19/02/2003,2198.836,2198.836,2198.836,2183.353
20/02/2003,2198.836,2198.836,2198.836,2199.056
21/02/2003,2198.836,2198.836,2198.836,2218.99
24/02/2003,2198.836,2198.836,2198.836,2195.377
25/02/2003,2198.836,2198.836,2198.836,2130.65
26/02/2003,2198.836,2198.836,2198.836,2133.754
27/02/2003,2198.836,2198.836,2198.836,2114.723
28/02/2003,2198.836,2198.836,2198.836,2160.356
03/03/2003,2198.836,2198.836,2198.836,2185.518
04/03/2003,2198.836,2198.836,2198.836,2151.938
05/03/2003,2198.836,2198.836,2198.836,2143.667
06/03/2003,2198.836,2198.836,2198.836,2141.833
07/03/2003,2198.836,2198.836,2198.836,2106.666
10/03/2003,2198.836,2198.836,2198.836,2066.135
11/03/2003,2198.836,2198.836,2198.836,2083.102
12/03/2003,2198.836,2198.836,2198.836,1999.236
13/03/2003,2198.836,2198.836,2198.836,2107.127
14/03/2003,2198.836,2198.836,2198.836,2149.013
17/03/2003,2198.836,2198.836,2198.836,2207.239
18/03/2003,2198.836,2198.836,2198.836,2206.092
19/03/2003,2198.836,2198.836,2198.836,2222.095
20/03/2003,2198.836,2198.836,2198.836,2225.365
21/03/2003,2198.836,2198.836,2198.836,2276.765
24/03/2003,2198.836,2198.836,2198.836,2227.447
25/03/2003,2198.836,2198.836,2198.836,2231.868
26/03/2003,2198.836,2198.836,2198.836,2253.292
27/03/2003,2198.836,2198.836,2198.836,2211.805
28/03/2003,2198.836,2198.836,2198.836,2196.469
31/03/2003,2198.836,2198.836,2198.836,2158.266
01/04/2003,2198.836,2198.836,2198.836,2189.736
02/04/2003,2198.836,2198.836,2198.836,2226.34
03/04/2003,2198.836,2198.836,2198.836,2238.083
04/04/2003,2198.836,2198.836,2198.836,2252.245
07/04/2003,2198.836,2198.836,2198.836,2306.076
08/04/2003,2198.836,2198.836,2198.836,2267.801
09/04/2003,2198.836,2198.836,2198.836,2271.148
10/04/2003,2198.836,2198.836,2198.836,2262.496
11/04/2003,2198.836,2198.836,2198.836,2262.166
14/04/2003,2198.836,2198.836,2198.836,2292.294
15/04/2003,2198.836,2198.836,2198.836,2327.133
16/04/2003,2198.836,2198.836,2198.836,2301.389
17/04/2003,2198.836,2198.836,2198.836,2324.658
18/04/2003,2198.836,2198.836,2198.836,2324.658
21/04/2003,2198.836,2198.836,2198.836,2302.646
22/04/2003,2198.836,2198.836,2198.836,2341.086
23/04/2003,2379.452,2379.452,2379.452,2379.452
24/04/2003,2379.452,2379.452,2379.452,2359.568
25/04/2003,2379.452,2379.452,2379.452,2337.584
28/04/2003,2379.452,2379.452,2379.452,2378.471
29/04/2003,2379.452,2379.452,2379.452,2371.069
30/04/2003,2379.452,2379.452,2379.452,2382.767
01/05/2003,2379.452,2379.452,2379.452,2373.308
02/05/2003,2379.452,2379.452,2379.452,2406.788
05/05/2003,2379.452,2379.452,2379.452,2411.291
06/05/2003,2379.452,2379.452,2379.452,2458.464
07/05/2003,2379.452,2379.452,2379.452,2417.365
08/05/2003,2379.452,2379.452,2379.452,2391.134
09/05/2003,2379.452,2379.452,2379.452,2417.598
12/05/2003,2379.452,2379.452,2379.452,2441.376
13/05/2003,2379.452,2379.452,2379.452,2446.277
14/05/2003,2379.452,2379.452,2379.452,2454.46
15/05/2003,2379.452,2379.452,2379.452,2484.244
16/05/2003,2379.452,2379.452,2379.452,2509.414
19/05/2003,2379.452,2379.452,2379.452,2461.551
20/05/2003,2379.452,2379.452,2379.452,2477.857
21/05/2003,2379.452,2379.452,2379.452,2467.091
22/05/2003,2379.452,2379.452,2379.452,2485.566
23/05/2003,2485.036,2485.036,2485.036,2485.036
26/05/2003,2485.036,2485.036,2485.036,2486.174
27/05/2003,2485.036,2485.036,2485.036,2499.049
28/05/2003,2485.036,2485.036,2485.036,2537.973
29/05/2003,2485.036,2485.036,2485.036,2569.833
30/05/2003,2485.036,2485.036,2485.036,2529.029
02/06/2003,2485.036,2485.036,2485.036,2571.642
03/06/2003,2485.036,2485.036,2485.036,2557.426
04/06/2003,2485.036,2485.036,2485.036,2570.414
05/06/2003,2485.036,2485.036,2485.036,2594.186
06/06/2003,2485.036,2485.036,2485.036,2640.263
09/06/2003,2485.036,2485.036,2485.036,2602.044
10/06/2003,2485.036,2485.036,2485.036,2593.668
11/06/2003,2485.036,2485.036,2485.036,2648.341
12/06/2003,2485.036,2485.036,2485.036,2657.886
13/06/2003,2485.036,2485.036,2485.036,2638.183
16/06/2003,2485.036,2485.036,2485.036,2670.79
17/06/2003,2485.036,2485.036,2485.036,2709.443
18/06/2003,2485.036,2485.036,2485.036,2702.447
19/06/2003,2485.036,2485.036,2485.036,2651.772
20/06/2003,2485.036,2485.036,2485.036,2653.87
23/06/2003,2609.287,2609.287,2609.287,2609.287
24/06/2003,2609.287,2609.287,2609.287,2586.752
25/06/2003,2609.287,2609.287,2609.287,2609.24
26/06/2003,2609.287,2609.287,2609.287,2575.616
27/06/2003,2609.287,2609.287,2609.287,2573.78
30/06/2003,2609.287,2609.287,2609.287,2550.7
01/07/2003,2609.287,2609.287,2609.287,2526.406
02/07/2003,2609.287,2609.287,2609.287,2558.077
03/07/2003,2609.287,2609.287,2609.287,2584.244
04/07/2003,2609.287,2609.287,2609.287,2574.3
07/07/2003,2609.287,2609.287,2609.287,2582.008
08/07/2003,2609.287,2609.287,2609.287,2559.699
09/07/2003,2609.287,2609.287,2609.287,2540.081
10/07/2003,2609.287,2609.287,2609.287,2522.456
11/07/2003,2609.287,2609.287,2609.287,2541.979
14/07/2003,2609.287,2609.287,2609.287,2573.612
15/07/2003,2609.287,2609.287,2609.287,2522.01
16/07/2003,2609.287,2609.287,2609.287,2497.456
17/07/2003,2609.287,2609.287,2609.287,2477.366
18/07/2003,2609.287,2609.287,2609.287,2476.91
21/07/2003,2609.287,2609.287,2609.287,2480.949
22/07/2003,2609.287,2609.287,2609.287,2507.781
23/07/2003,2523.238,2523.238,2523.238,2523.238
24/07/2003,2523.238,2523.238,2523.238,2571.863
25/07/2003,2523.238,2523.238,2523.238,2573.462
28/07/2003,2523.238,2523.238,2523.238,2587.933
29/07/2003,2523.238,2523.238,2523.238,2582.819
30/07/2003,2523.238,2523.238,2523.238,2572.961
31/07/2003,2523.238,2523.238,2523.238,2566.598
01/08/2003,2523.238,2523.238,2523.238,2532.704
04/08/2003,2523.238,2523.238,2523.238,2536.622
05/08/2003,2523.238,2523.238,2523.238,2544.583
06/08/2003,2523.238,2523.238,2523.238,2520.915
07/08/2003,2523.238,2523.238,2523.238,2544.92
08/08/2003,2523.238,2523.238,2523.238,2564.17
11/08/2003,2523.238,2523.238,2523.238,2570.415
12/08/2003,2523.238,2523.238,2523.238,2574.721
13/08/2003,2523.238,2523.238,2523.238,2592.667
14/08/2003,2523.238,2523.238,2523.238,2614.724
15/08/2003,2523.238,2523.238,2523.238,2612.25
18/08/2003,2523.238,2523.238,2523.238,2621.538
19/08/2003,2523.238,2523.238,2523.238,2600.61
20/08/2003,2523.238,2523.238,2523.238,2598.29
21/08/2003,2523.238,2523.238,2523.238,2584.815
22/08/2003,2523.238,2523.238,2523.238,2571.631
25/08/2003,2523.238,2523.238,2523.238,2573.756
26/08/2003,2523.238,2523.238,2523.238,2540.118
27/08/2003,2523.238,2523.238,2523.238,2560.828
28/08/2003,2523.238,2523.238,2523.238,2564.548
29/08/2003,2523.238,2523.238,2523.238,2549.074
01/09/2003,2523.238,2523.238,2523.238,2559.095
02/09/2003,2523.238,2523.238,2523.238,2560.593
03/09/2003,2523.238,2523.238,2523.238,2594.435
04/09/2003,2523.238,2523.238,2523.238,2602.915
05/09/2003,2523.238,2523.238,2523.238,2616.19
08/09/2003,2523.238,2523.238,2523.238,2638.664
09/09/2003,2523.238,2523.238,2523.238,2625.88
10/09/2003,2523.238,2523.238,2523.238,2619.253
11/09/2003,2523.238,2523.238,2523.238,2620.771
12/09/2003,2523.238,2523.238,2523.238,2633.805
15/09/2003,2523.238,2523.238,2523.238,2643.051
16/09/2003,2523.238,2523.238,2523.238,2646.572
17/09/2003,2523.238,2523.238,2523.238,2668.751
18/09/2003,2523.238,2523.238,2523.238,2703.056
19/09/2003,2523.238,2523.238,2523.238,2693.33
22/09/2003,2523.238,2523.238,2523.238,2702.791
23/09/2003,2707.292,2707.292,2707.292,2707.292
24/09/2003,2707.292,2707.292,2707.292,2722.746
25/09/2003,2707.292,2707.292,2707.292,2709.977
26/09/2003,2707.292,2707.292,2707.292,2676.82
29/09/2003,2707.292,2707.292,2707.292,2669.501
30/09/2003,2707.292,2707.292,2707.292,2639.194
01/10/2003,2707.292,2707.292,2707.292,2697.661
02/10/2003,2707.292,2707.292,2707.292,2727.719
03/10/2003,2707.292,2707.292,2707.292,2762.655
06/10/2003,2707.292,2707.292,2707.292,2768.751
07/10/2003,2707.292,2707.292,2707.292,2764.514
08/10/2003,2707.292,2707.292,2707.292,2749.968
09/10/2003,2707.292,2707.292,2707.292,2783.227
10/10/2003,2707.292,2707.292,2707.292,2787.063
13/10/2003,2707.292,2707.292,2707.292,2815.603
14/10/2003,2707.292,2707.292,2707.292,2801.028
15/10/2003,2707.292,2707.292,2707.292,2825.513
16/10/2003,2707.292,2707.292,2707.292,2828.548
17/10/2003,2707.292,2707.292,2707.292,2815.94
20/10/2003,2707.292,2707.292,2707.292,2825.029
21/10/2003,2707.292,2707.292,2707.292,2828.796
22/10/2003,2707.292,2707.292,2707.292,2806.87
23/10/2003,2781.117,2781.117,2781.117,2781.117
24/10/2003,2781.117,2781.117,2781.117,2787.957
27/10/2003,2781.117,2781.117,2781.117,2793.25
28/10/2003,2781.117,2781.117,2781.117,2804.422
29/10/2003,2781.117,2781.117,2781.117,2812.814
30/10/2003,2781.117,2781.117,2781.117,2833.521
31/10/2003,2781.117,2781.117,2781.117,2818.484
03/11/2003,2781.117,2781.117,2781.117,2821.974
04/11/2003,2781.117,2781.117,2781.117,2814.234
05/11/2003,2781.117,2781.117,2781.117,2804.016
06/11/2003,2781.117,2781.117,2781.117,2797.324
07/11/2003,2781.117,2781.117,2781.117,2830.565
10/11/2003,2781.117,2781.117,2781.117,2813.196
11/11/2003,2781.117,2781.117,2781.117,2804.119
12/11/2003,2781.117,2781.117,2781.117,2841.527
13/11/2003,2781.117,2781.117,2781.117,2856.322
14/11/2003,2781.117,2781.117,2781.117,2871.233
17/11/2003,2781.117,2781.117,2781.117,2841.16
18/11/2003,2781.117,2781.117,2781.117,2870.015
19/11/2003,2781.117,2781.117,2781.117,2853.228
20/11/2003,2781.117,2781.117,2781.117,2847.162
21/11/2003,2781.117,2781.117,2781.117,2854.965
24/11/2003,2781.117,2781.117,2781.117,2880.643
25/11/2003,2781.117,2781.117,2781.117,2888.656
26/11/2003,2781.117,2781.117,2781.117,2901.698
27/11/2003,2781.117,2781.117,2781.117,2903.825
28/11/2003,2781.117,2781.117,2781.117,2902.191
01/12/2003,2781.117,2781.117,2781.117,2949.208
02/12/2003,2781.117,2781.117,2781.117,2943.279
03/12/2003,2781.117,2781.117,2781.117,2951.725
04/12/2003,2781.117,2781.117,2781.117,2929.705
05/12/2003,2781.117,2781.117,2781.117,2932.524
08/12/2003,2781.117,2781.117,2781.117,2939.542
09/12/2003,2781.117,2781.117,2781.117,2966.082
10/12/2003,2781.117,2781.117,2781.117,2945.986
11/12/2003,2781.117,2781.117,2781.117,2935.788
12/12/2003,2781.117,2781.117,2781.117,2952.28
15/12/2003,2781.117,2781.117,2781.117,2954.24
16/12/2003,2781.117,2781.117,2781.117,2948.486
17/12/2003,2781.117,2781.117,2781.117,2983.135
18/12/2003,2781.117,2781.117,2781.117,3021.574
19/12/2003,2781.117,2781.117,2781.117,3025.593
22/12/2003,2781.117,2781.117,2781.117,3031.151
23/12/2003,3051.578,3051.578,3051.578,3051.578
24/12/2003,3051.578,3051.578,3051.578,3067.559
25/12/2003,3051.578,3051.578,3051.578,3067.559
26/12/2003,3051.578,3051.578,3051.578,3070.932
29/12/2003,3051.578,3051.578,3051.578,3071.272
30/12/2003,3051.578,3051.578,3051.578,3097.751
31/12/2003,3051.578,3051.578,3051.578,3119.654
01/01/2004,3051.578,3051.578,3051.578,3119.654
02/01/2004,3051.578,3051.578,3051.578,3139.741
05/01/2004,3051.578,3051.578,3051.578,3171.612
06/01/2004,3051.578,3051.578,3051.578,3192.299
07/01/2004,3051.578,3051.578,3051.578,3168.677
08/01/2004,3051.578,3051.578,3051.578,3199.39
09/01/2004,3051.578,3051.578,3051.578,3212.416
12/01/2004,3051.578,3051.578,3051.578,3206.371
13/01/2004,3051.578,3051.578,3051.578,3201.067
14/01/2004,3051.578,3051.578,3051.578,3198.194
15/01/2004,3051.578,3051.578,3051.578,3165.369
16/01/2004,3051.578,3051.578,3051.578,3151.513
19/01/2004,3051.578,3051.578,3051.578,3142.661
20/01/2004,3051.578,3051.578,3051.578,3185.341
21/01/2004,3051.578,3051.578,3051.578,3219.903
22/01/2004,3051.578,3051.578,3051.578,3214.646
23/01/2004,3183.576,3183.576,3183.576,3183.576
26/01/2004,3183.576,3183.576,3183.576,3149.568
27/01/2004,3183.576,3183.576,3183.576,3149.536
28/01/2004,3183.576,3183.576,3183.576,3180.451
29/01/2004,3183.576,3183.576,3183.576,3111.576
30/01/2004,3183.576,3183.576,3183.576,3110.141
02/02/2004,3183.576,3183.576,3183.576,3104.864
03/02/2004,3183.576,3183.576,3183.576,3143.05
04/02/2004,3183.576,3183.576,3183.576,3131.088
05/02/2004,3183.576,3183.576,3183.576,3139.863
06/02/2004,3183.576,3183.576,3183.576,3169.21
09/02/2004,3183.576,3183.576,3183.576,3208.57
10/02/2004,3183.576,3183.576,3183.576,3199.683
11/02/2004,3183.576,3183.576,3183.576,3199.076
12/02/2004,3183.576,3183.576,3183.576,3224.719
13/02/2004,3183.576,3183.576,3183.576,3243.029
16/02/2004,3183.576,3183.576,3183.576,3241.764
17/02/2004,3183.576,3183.576,3183.576,3301.494
18/02/2004,3183.576,3183.576,3183.576,3301
19/02/2004,3183.576,3183.576,3183.576,3327.334
20/02/2004,3183.576,3183.576,3183.576,3293.665
23/02/2004,3289.933,3289.933,3289.933,3289.933
24/02/2004,3289.933,3289.933,3289.933,3304.014
25/02/2004,3289.933,3289.933,3289.933,3307.268
26/02/2004,3289.933,3289.933,3289.933,3274.827
27/02/2004,3289.933,3289.933,3289.933,3252.356
01/03/2004,3289.933,3289.933,3289.933,3308.927
02/03/2004,3289.933,3289.933,3289.933,3273.703
03/03/2004,3289.933,3289.933,3289.933,3222.61
04/03/2004,3289.933,3289.933,3289.933,3241.774
05/03/2004,3289.933,3289.933,3289.933,3278.668
08/03/2004,3289.933,3289.933,3289.933,3278.524
09/03/2004,3289.933,3289.933,3289.933,3258.051
10/03/2004,3289.933,3289.933,3289.933,3201.854
11/03/2004,3289.933,3289.933,3289.933,3125.464
12/03/2004,3289.933,3289.933,3289.933,3133.881
15/03/2004,3289.933,3289.933,3289.933,3100.874
16/03/2004,3289.933,3289.933,3289.933,3150.862
17/03/2004,3289.933,3289.933,3289.933,3167.961
18/03/2004,3289.933,3289.933,3289.933,3164.563
19/03/2004,3289.933,3289.933,3289.933,3183.862
22/03/2004,3289.933,3289.933,3289.933,3145.768
23/03/2004,3134.918,3134.918,3134.918,3134.918
24/03/2004,3134.918,3134.918,3134.918,3112.323
25/03/2004,3134.918,3134.918,3134.918,3118.219
26/03/2004,3134.918,3134.918,3134.918,3103.685
29/03/2004,3134.918,3134.918,3134.918,3150.901
30/03/2004,3134.918,3134.918,3134.918,3170.339
31/03/2004,3134.918,3134.918,3134.918,3176.097
01/04/2004,3134.918,3134.918,3134.918,3227.859
02/04/2004,3134.918,3134.918,3134.918,3221.341
05/04/2004,3134.918,3134.918,3134.918,3202.771
06/04/2004,3134.918,3134.918,3134.918,3228.678
07/04/2004,3134.918,3134.918,3134.918,3245.93
08/04/2004,3134.918,3134.918,3134.918,3248.275
09/04/2004,3134.918,3134.918,3134.918,3248.275
12/04/2004,3134.918,3134.918,3134.918,3248.275
13/04/2004,3134.918,3134.918,3134.918,3230.281
14/04/2004,3134.918,3134.918,3134.918,3160.553
15/04/2004,3134.918,3134.918,3134.918,3167.292
16/04/2004,3134.918,3134.918,3134.918,3228.606
19/04/2004,3134.918,3134.918,3134.918,3247.77
20/04/2004,3134.918,3134.918,3134.918,3235.527
21/04/2004,3134.918,3134.918,3134.918,3182.495
22/04/2004,3134.918,3134.918,3134.918,3196.795
23/04/2004,3196.294,3196.294,3196.294,3196.294
26/04/2004,3196.294,3196.294,3196.294,3230.878
27/04/2004,3196.294,3196.294,3196.294,3239.952
28/04/2004,3196.294,3196.294,3196.294,3181.448
29/04/2004,3196.294,3196.294,3196.294,3181.344
30/04/2004,3196.294,3196.294,3196.294,3153.713
03/05/2004,3196.294,3196.294,3196.294,3156.025
04/05/2004,3196.294,3196.294,3196.294,3229.738
05/05/2004,3196.294,3196.294,3196.294,3236.949
06/05/2004,3196.294,3196.294,3196.294,3210.411
07/05/2004,3196.294,3196.294,3196.294,3182.491
10/05/2004,3196.294,3196.294,3196.294,3092.136
11/05/2004,3196.294,3196.294,3196.294,3095.541
12/05/2004,3196.294,3196.294,3196.294,3104.97
13/05/2004,3196.294,3196.294,3196.294,3113.299
14/05/2004,3196.294,3196.294,3196.294,3099.22
17/05/2004,3196.294,3196.294,3196.294,3083.892
18/05/2004,3196.294,3196.294,3196.294,3098.859
19/05/2004,3196.294,3196.294,3196.294,3162.103
20/05/2004,3196.294,3196.294,3196.294,3112.537
21/05/2004,3196.294,3196.294,3196.294,3146.899
