Date,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST
04/02/2003,2345.562,2345.562,2284.136,2342.597
05/02/2003,2345.562,2345.562,2284.136,2345.639
06/02/2003,2345.562,2345.562,2284.136,2332.003
07/02/2003,2345.562,2345.562,2284.136,2320.045
10/02/2003,2345.562,2345.562,2284.136,2312.434
11/02/2003,2345.562,2345.562,2284.136,2305.292
12/02/2003,2345.562,2345.562,2284.136,2345.957
13/02/2003,2345.562,2345.562,2284.136,2344.65
14/02/2003,2345.562,2345.562,2284.136,2361.74
17/02/2003,2345.562,2345.562,2284.136,2375.91
18/02/2003,2345.562,2345.562,2284.136,2381.372
19/02/2003,2345.562,2345.562,2284.136,2382.241
20/02/2003,2345.562,2345.562,2284.136,2378.067
21/02/2003,2345.562,2345.562,2284.136,2344.847
24/02/2003,2345.562,2345.562,2284.136,2366.005
25/02/2003,2345.562,2345.562,2284.136,2318.195
26/02/2003,2345.562,2345.562,2284.136,2320.363
27/02/2003,2345.562,2345.562,2284.136,2309.895
28/02/2003,2345.562,2345.562,2284.136,2297.493
03/03/2003,2345.562,2345.562,2284.136,2321.171
04/03/2003,2345.562,2345.562,2284.136,2326.13
05/03/2003,2345.562,2345.562,2284.136,2325.679
06/03/2003,2345.562,2345.562,2284.136,2300.139
07/03/2003,2345.562,2345.562,2284.136,2260.526
10/03/2003,2345.562,2345.562,2284.136,2229.201
11/03/2003,2345.562,2345.562,2284.136,2179.015
12/03/2003,2345.562,2345.562,2284.136,2207.14
13/03/2003,2345.562,2345.562,2284.136,2170.637
14/03/2003,2345.562,2345.562,2284.136,2194.277
17/03/2003,2345.562,2345.562,2284.136,2174.077
18/03/2003,2345.562,2345.562,2284.136,2185.538
19/03/2003,2345.562,2345.562,2284.136,2190.024
20/03/2003,2345.562,2345.562,2284.136,2227.662
21/03/2003,2345.562,2345.562,2284.136,2203.912
24/03/2003,2345.562,2345.562,2284.136,2285.683
25/03/2003,2345.562,2345.562,2284.136,2237.91
26/03/2003,2345.562,2345.562,2284.136,2270.742
27/03/2003,2345.562,2345.562,2284.136,2280.893
28/03/2003,2345.562,2345.562,2284.136,2251.434
31/03/2003,2345.562,2345.562,2193.526,2193.526
01/04/2003,2345.562,2345.562,2193.526,2201.276
02/04/2003,2345.562,2345.562,2193.526,2210.269
03/04/2003,2345.562,2345.562,2193.526,2190.52
04/04/2003,2345.562,2345.562,2193.526,2183.219
07/04/2003,2345.562,2345.562,2193.526,2221.712
08/04/2003,2345.562,2345.562,2193.526,2200.559
09/04/2003,2181.583,2181.583,2181.583,2181.583
10/04/2003,2181.583,2181.583,2181.583,2177.533
11/04/2003,2181.583,2181.583,2181.583,2121.786
14/04/2003,2181.583,2181.583,2181.583,2105.564
15/04/2003,2181.583,2181.583,2181.583,2138.171
16/04/2003,2181.583,2181.583,2181.583,2134.548
17/04/2003,2181.583,2181.583,2181.583,2147.575
18/04/2003,2181.583,2181.583,2181.583,2151.318
21/04/2003,2181.583,2181.583,2181.583,2156.351
22/04/2003,2181.583,2181.583,2181.583,2131.666
23/04/2003,2181.583,2181.583,2181.583,2125.837
24/04/2003,2181.583,2181.583,2181.583,2152.85
25/04/2003,2181.583,2181.583,2181.583,2105.252
28/04/2003,2181.583,2181.583,2181.583,2080.516
29/04/2003,2181.583,2181.583,2181.583,2083.375
30/04/2003,2181.583,2181.583,2181.583,2176.383
01/05/2003,2181.583,2181.583,2181.583,2192.507
02/05/2003,2181.583,2181.583,2181.583,2196.657
05/05/2003,2181.583,2181.583,2181.583,2201.842
06/05/2003,2181.583,2181.583,2181.583,2263.329
07/05/2003,2181.583,2181.583,2181.583,2298.155
08/05/2003,2181.583,2181.583,2181.583,2269.1
09/05/2003,2281.23,2281.23,2281.23,2281.23
12/05/2003,2281.23,2281.23,2281.23,2302.629
13/05/2003,2281.23,2281.23,2281.23,2305.363
14/05/2003,2281.23,2281.23,2281.23,2321.458
15/05/2003,2281.23,2281.23,2281.23,2289.625
16/05/2003,2281.23,2281.23,2281.23,2283.447
19/05/2003,2281.23,2281.23,2281.23,2251.615
20/05/2003,2281.23,2281.23,2281.23,2256.075
21/05/2003,2281.23,2281.23,2281.23,2232.178
22/05/2003,2281.23,2281.23,2281.23,2248.254
23/05/2003,2281.23,2281.23,2281.23,2291.27
26/05/2003,2281.23,2281.23,2281.23,2295.085
27/05/2003,2281.23,2281.23,2281.23,2261.614
28/05/2003,2281.23,2281.23,2281.23,2252.256
29/05/2003,2281.23,2281.23,2281.23,2290.762
30/05/2003,2281.23,2281.23,2281.23,2281.914
02/06/2003,2281.23,2281.23,2281.23,2328.395
03/06/2003,2281.23,2281.23,2281.23,2328.237
04/06/2003,2281.23,2281.23,2281.23,2333.705
05/06/2003,2281.23,2281.23,2281.23,2383.764
06/06/2003,2281.23,2281.23,2281.23,2388.3
09/06/2003,2418.439,2418.439,2418.439,2418.439
10/06/2003,2418.439,2418.439,2418.439,2412.317
11/06/2003,2418.439,2418.439,2418.439,2427.35
12/06/2003,2418.439,2418.439,2418.439,2430.638
13/06/2003,2418.439,2418.439,2418.439,2447.315
16/06/2003,2418.439,2418.439,2418.439,2417.017
17/06/2003,2418.439,2418.439,2418.439,2451.173
18/06/2003,2418.439,2418.439,2418.439,2464.695
19/06/2003,2418.439,2418.439,2418.439,2466.505
20/06/2003,2418.439,2418.439,2418.439,2478.606
23/06/2003,2418.439,2418.439,2418.439,2506.344
24/06/2003,2418.439,2418.439,2418.439,2442.583
25/06/2003,2418.439,2418.439,2418.439,2447.526
26/06/2003,2418.439,2418.439,2418.439,2422.866
27/06/2003,2418.439,2418.439,2418.439,2461.288
30/06/2003,2418.439,2418.439,2418.439,2450.161
01/07/2003,2418.439,2418.439,2418.439,2507.067
02/07/2003,2418.439,2418.439,2418.439,2597.674
03/07/2003,2418.439,2418.439,2418.439,2652.637
04/07/2003,2418.439,2418.439,2418.439,2630.82
07/07/2003,2418.439,2418.439,2418.439,2685.513
08/07/2003,2418.439,2418.439,2418.439,2710.049
09/07/2003,2736.36,2736.36,2736.36,2736.36
10/07/2003,2736.36,2736.36,2736.36,2713.237
11/07/2003,2736.36,2736.36,2736.36,2629.683
14/07/2003,2736.36,2736.36,2736.36,2659.602
15/07/2003,2736.36,2736.36,2736.36,2665.302
16/07/2003,2736.36,2736.36,2736.36,2633.875
17/07/2003,2736.36,2736.36,2736.36,2561.787
18/07/2003,2736.36,2736.36,2736.36,2568.317
21/07/2003,2736.36,2736.36,2736.36,2577.639
22/07/2003,2736.36,2736.36,2736.36,2554.866
23/07/2003,2736.36,2736.36,2736.36,2593.013
24/07/2003,2736.36,2736.36,2736.36,2603.001
25/07/2003,2736.36,2736.36,2736.36,2611.619
28/07/2003,2736.36,2736.36,2736.36,2630.972
29/07/2003,2736.36,2736.36,2736.36,2626.24
30/07/2003,2736.36,2736.36,2736.36,2558.248
31/07/2003,2736.36,2736.36,2549.599,2549.599
01/08/2003,2736.36,2736.36,2549.599,2567.523
04/08/2003,2736.36,2736.36,2549.599,2533.332
05/08/2003,2736.36,2736.36,2549.599,2520.041
06/08/2003,2736.36,2736.36,2549.599,2502.811
07/08/2003,2736.36,2736.36,2549.599,2513.3
08/08/2003,2736.36,2736.36,2549.599,2513.973
11/08/2003,2736.36,2736.36,2549.599,2561.699
12/08/2003,2736.36,2736.36,2549.599,2575.448
13/08/2003,2736.36,2736.36,2549.599,2610
14/08/2003,2736.36,2736.36,2549.599,2656.202
15/08/2003,2736.36,2736.36,2549.599,2651.581
18/08/2003,2736.36,2736.36,2549.599,2678.328
19/08/2003,2736.36,2736.36,2549.599,2718.449
20/08/2003,2736.36,2736.36,2549.599,2777.27
21/08/2003,2736.36,2736.36,2549.599,2810.046
22/08/2003,2736.36,2736.36,2549.599,2805.556
25/08/2003,2736.36,2736.36,2549.599,2788.022
26/08/2003,2736.36,2736.36,2549.599,2794.894
27/08/2003,2736.36,2736.36,2549.599,2785.955
28/08/2003,2736.36,2736.36,2549.599,2773.673
29/08/2003,2736.36,2736.36,2549.599,2818.264
01/09/2003,2736.36,2736.36,2549.599,2896.421
02/09/2003,2736.36,2736.36,2549.599,2912.083
03/09/2003,2736.36,2736.36,2549.599,2933.98
04/09/2003,2736.36,2736.36,2549.599,2903.398
05/09/2003,2736.36,2736.36,2549.599,2901.489
08/09/2003,2736.36,2736.36,2549.599,2907.72
09/09/2003,2970.088,2970.088,2970.088,2970.088
10/09/2003,2970.088,2970.088,2970.088,2942.499
11/09/2003,2970.088,2970.088,2970.088,2879.44
12/09/2003,2970.088,2970.088,2970.088,2927.573
15/09/2003,2970.088,2970.088,2970.088,2924.584
16/09/2003,2970.088,2970.088,2970.088,3007.373
17/09/2003,2970.088,2970.088,2970.088,3039.192
18/09/2003,2970.088,2970.088,2970.088,3080.778
19/09/2003,2970.088,2970.088,2970.088,3090.674
22/09/2003,2970.088,2970.088,2970.088,3050.407
23/09/2003,2970.088,2970.088,2970.088,3062.858
24/09/2003,2970.088,2970.088,2970.088,3062.799
25/09/2003,2970.088,2970.088,2970.088,2995.08
26/09/2003,2970.088,2970.088,2970.088,2993.524
29/09/2003,2970.088,2970.088,2970.088,2981.876
30/09/2003,2970.088,2970.088,2970.088,2985.37
01/10/2003,2970.088,2970.088,2970.088,3051.679
02/10/2003,2970.088,2970.088,2970.088,3128.401
03/10/2003,2970.088,2970.088,2970.088,3163.008
06/10/2003,2970.088,2970.088,2970.088,3162.267
07/10/2003,2970.088,2970.088,2970.088,3219.771
08/10/2003,2970.088,2970.088,2970.088,3149.611
09/10/2003,3172.406,3172.406,3172.406,3172.406
10/10/2003,3172.406,3172.406,3172.406,3239.881
13/10/2003,3172.406,3172.406,3172.406,3228.734
14/10/2003,3172.406,3172.406,3172.406,3262.398
15/10/2003,3172.406,3172.406,3172.406,3229.269
16/10/2003,3172.406,3172.406,3172.406,3274.345
17/10/2003,3172.406,3172.406,3172.406,3273.787
20/10/2003,3172.406,3172.406,3172.406,3280.212
21/10/2003,3172.406,3172.406,3172.406,3272.25
22/10/2003,3172.406,3172.406,3172.406,3230.885
23/10/2003,3172.406,3172.406,3172.406,3054.316
24/10/2003,3172.406,3172.406,3172.406,3083.331
27/10/2003,3172.406,3172.406,3172.406,3134.15
28/10/2003,3172.406,3172.406,3172.406,3171.766
29/10/2003,3172.406,3172.406,3172.406,3223.874
30/10/2003,3172.406,3172.406,3172.406,3203.231
31/10/2003,3172.406,3172.406,3122.005,3122.005
03/11/2003,3172.406,3172.406,3122.005,3086.211
04/11/2003,3172.406,3172.406,3122.005,3220.163
05/11/2003,3172.406,3172.406,3122.005,3191.819
06/11/2003,3172.406,3172.406,3122.005,3103.673
07/11/2003,3172.406,3172.406,3122.005,3150.017
10/11/2003,3172.406,3172.406,3122.005,3156.424
11/11/2003,3172.406,3172.406,3122.005,3059.864
12/11/2003,3172.406,3172.406,3122.005,3052.489
13/11/2003,3172.406,3172.406,3122.005,3108.736
14/11/2003,3172.406,3172.406,3122.005,3069.058
17/11/2003,3172.406,3172.406,3122.005,2954.836
18/11/2003,3172.406,3172.406,3122.005,2985.23
19/11/2003,3172.406,3172.406,3122.005,2896.03
20/11/2003,3172.406,3172.406,3122.005,2959.696
21/11/2003,3172.406,3172.406,3122.005,2962.881
24/11/2003,3172.406,3172.406,3122.005,2951.627
25/11/2003,3172.406,3172.406,3122.005,2977.591
26/11/2003,3172.406,3172.406,3122.005,3036.808
27/11/2003,3172.406,3172.406,3122.005,3047.65
28/11/2003,3172.406,3172.406,3122.005,3025.625
01/12/2003,3172.406,3172.406,3122.005,3091.874
02/12/2003,3172.406,3172.406,3122.005,3118.278
03/12/2003,3172.406,3172.406,3122.005,3114.304
04/12/2003,3172.406,3172.406,3122.005,3141.878
05/12/2003,3172.406,3172.406,3122.005,3135.107
08/12/2003,3172.406,3172.406,3122.005,3076.088
09/12/2003,3080.379,3080.379,3080.379,3080.379
10/12/2003,3080.379,3080.379,3080.379,3004.11
11/12/2003,3080.379,3080.379,3080.379,3035.953
12/12/2003,3080.379,3080.379,3080.379,3077.879
15/12/2003,3080.379,3080.379,3080.379,3157.837
16/12/2003,3080.379,3080.379,3080.379,3101.762
17/12/2003,3080.379,3080.379,3080.379,3063.75
18/12/2003,3080.379,3080.379,3080.379,3060.903
19/12/2003,3080.379,3080.379,3080.379,3107.766
22/12/2003,3080.379,3080.379,3080.379,3143.316
23/12/2003,3080.379,3080.379,3080.379,3144.926
24/12/2003,3080.379,3080.379,3080.379,3140.317
25/12/2003,3080.379,3080.379,3080.379,3142.753
26/12/2003,3080.379,3080.379,3080.379,3162.113
29/12/2003,3080.379,3080.379,3080.379,3187.771
30/12/2003,3080.379,3080.379,3080.379,3242.518
31/12/2003,3080.379,3080.379,3235.407,3235.407
01/01/2004,3080.379,3080.379,3235.407,3235.407
02/01/2004,3080.379,3080.379,3235.407,3239.942
05/01/2004,3080.379,3080.379,3235.407,3315.757
06/01/2004,3080.379,3080.379,3235.407,3303.295
07/01/2004,3080.379,3080.379,3235.407,3290.236
08/01/2004,3080.379,3080.379,3235.407,3303.219
09/01/2004,3325.499,3325.499,3325.499,3325.499
12/01/2004,3325.499,3325.499,3325.499,3323.625
13/01/2004,3325.499,3325.499,3325.499,3304.996
14/01/2004,3325.499,3325.499,3325.499,3314.705
15/01/2004,3325.499,3325.499,3325.499,3271.689
16/01/2004,3325.499,3325.499,3325.499,3297.542
19/01/2004,3325.499,3325.499,3325.499,3326.338
20/01/2004,3325.499,3325.499,3325.499,3337.43
21/01/2004,3325.499,3325.499,3325.499,3335.272
22/01/2004,3325.499,3325.499,3325.499,3358.355
23/01/2004,3325.499,3325.499,3325.499,3379.33
26/01/2004,3325.499,3325.499,3325.499,3348.73
27/01/2004,3325.499,3325.499,3325.499,3352.266
28/01/2004,3325.499,3325.499,3325.499,3341.777
29/01/2004,3325.499,3325.499,3325.499,3307.203
30/01/2004,3325.499,3325.499,3325.499,3293.943
02/02/2004,3325.499,3325.499,3325.499,3306.809
03/02/2004,3325.499,3325.499,3325.499,3286.246
04/02/2004,3325.499,3325.499,3325.499,3214.464
05/02/2004,3325.499,3325.499,3325.499,3228.192
06/02/2004,3325.499,3325.499,3325.499,3239.42
09/02/2004,3217.896,3217.896,3217.896,3217.896
10/02/2004,3217.896,3217.896,3217.896,3221.911
11/02/2004,3217.896,3217.896,3217.896,3221.911
12/02/2004,3217.896,3217.896,3217.896,3247.839
13/02/2004,3217.896,3217.896,3217.896,3279.026
16/02/2004,3217.896,3217.896,3217.896,3283.067
17/02/2004,3217.896,3217.896,3217.896,3304.123
18/02/2004,3217.896,3217.896,3217.896,3280.313
19/02/2004,3217.896,3217.896,3217.896,3273.126
20/02/2004,3217.896,3217.896,3217.896,3224.514
23/02/2004,3217.896,3217.896,3217.896,3275.258
24/02/2004,3217.896,3217.896,3217.896,3217.404
25/02/2004,3217.896,3217.896,3217.896,3193.693
26/02/2004,3217.896,3217.896,3217.896,3205.375
27/02/2004,3217.896,3217.896,3217.896,3284.269
01/03/2004,3217.896,3217.896,3217.896,3369.07
02/03/2004,3217.896,3217.896,3217.896,3360.605
03/03/2004,3217.896,3217.896,3217.896,3358.845
04/03/2004,3217.896,3217.896,3217.896,3344.825
05/03/2004,3217.896,3217.896,3217.896,3374.206
08/03/2004,3217.896,3217.896,3217.896,3343.812
09/03/2004,3383.182,3383.182,3383.182,3383.182
10/03/2004,3383.182,3383.182,3383.182,3358.862
11/03/2004,3383.182,3383.182,3383.182,3334.381
12/03/2004,3383.182,3383.182,3383.182,3288.233
15/03/2004,3383.182,3383.182,3383.182,3347.678
16/03/2004,3383.182,3383.182,3383.182,3384.331
17/03/2004,3383.182,3383.182,3383.182,3464.659
18/03/2004,3383.182,3383.182,3383.182,3538.063
19/03/2004,3383.182,3383.182,3383.182,3501.783
22/03/2004,3383.182,3383.182,3383.182,3477.227
23/03/2004,3383.182,3383.182,3383.182,3485.124
24/03/2004,3383.182,3383.182,3383.182,3546.37
25/03/2004,3383.182,3383.182,3383.182,3601.592
26/03/2004,3383.182,3383.182,3383.182,3673.406
29/03/2004,3383.182,3383.182,3383.182,3683.072
30/03/2004,3383.182,3383.182,3383.182,3663.773
31/03/2004,3383.182,3725.256,3383.182,3725.256
01/04/2004,3383.182,3725.256,3383.182,3720.557
02/04/2004,3383.182,3725.256,3383.182,3721.593
05/04/2004,3383.182,3725.256,3383.182,3742.606
06/04/2004,3383.182,3725.256,3383.182,3747.201
07/04/2004,3383.182,3725.256,3383.182,3770.13
08/04/2004,3383.182,3725.256,3383.182,3757.809
09/04/2004,3702.437,3702.437,3702.437,3702.437
12/04/2004,3702.437,3702.437,3702.437,3745.482
13/04/2004,3702.437,3702.437,3702.437,3736.073
14/04/2004,3702.437,3702.437,3702.437,3680.9
15/04/2004,3702.437,3702.437,3702.437,3607.102
16/04/2004,3702.437,3702.437,3702.437,3621.084
19/04/2004,3702.437,3702.437,3702.437,3575.751
20/04/2004,3702.437,3702.437,3702.437,3656.917
21/04/2004,3702.437,3702.437,3702.437,3619.091
22/04/2004,3702.437,3702.437,3702.437,3609.576
23/04/2004,3702.437,3702.437,3702.437,3648.292
26/04/2004,3702.437,3702.437,3702.437,3673.375
27/04/2004,3702.437,3702.437,3702.437,3615.164
28/04/2004,3702.437,3702.437,3702.437,3611.08
29/04/2004,3702.437,3702.437,3702.437,3603.365
30/04/2004,3702.437,3702.437,3702.437,3523.284
03/05/2004,3702.437,3702.437,3702.437,3521.905
04/05/2004,3702.437,3702.437,3702.437,3539.377
05/05/2004,3702.437,3702.437,3702.437,3578.796
06/05/2004,3702.437,3702.437,3702.437,3485.63
07/05/2004,3702.437,3702.437,3702.437,3376.889
10/05/2004,3702.437,3702.437,3702.437,3160.986
11/05/2004,3702.437,3702.437,3702.437,3171.002
12/05/2004,3702.437,3702.437,3702.437,3280.607
13/05/2004,3702.437,3702.437,3702.437,3168.091
14/05/2004,3702.437,3702.437,3702.437,3160.275
17/05/2004,3702.437,3702.437,3702.437,3070.839
18/05/2004,3702.437,3702.437,3702.437,3129.626
19/05/2004,3702.437,3702.437,3702.437,3253.543
20/05/2004,3702.437,3702.437,3702.437,3225.474
21/05/2004,3702.437,3702.437,3702.437,3320.034
